"human","ncbi","mlog10QvalxFC","ENTREZID"
"TSPAN9","LOC107382520",0.100036622014216,"10867"
"TSPAN9","LOC107391587",0.012920214217092,"10867"
"TSPO","tspo",0.423041711346735,"706"
"TSPYL1","LOC107390519",-0.00616525142094828,"7259"
"TSR1","tsr1",-0.654708473210398,"55720"
"TSR2","tsr2",-1.06585782230495,"90121"
"TSR3","tsr3",-0.997677368469727,"115939"
"TSSC4","tssc4",-0.973023017525909,"10078"
"TSTD1","tstd3",-0.0751946869716198,"100131187"
"TSTD1","LOC107382846",0.0667271270777511,"100131187"
"TSTD2","tstd2",-0.0747333057518157,"158427"
"TTBK1","LOC107377671",-9.67149932431737e-06,"84630"
"TTC1","LOC107397024",-0.382339256836299,"7265"
"TTC13","ttc13",0.183097433787732,"79573"
"TTC14","ttc14",-0.0557482896676136,"151613"
"TTC16","LOC107386190",-0.130192848124395,"158248"
"TTC17","ttc17",0.400224303345789,"55761"
"TTC19","ttc19",-1.05713748115185,"54902"
"TTC27","ttc27",0.139569303410788,"55622"
"TTC28","ttc28",0.0334731986899812,"23331"
"TTC28","LOC107396085",0.525410475433984,"23331"
"TTC3","ttc3",-0.226197676041905,"7267"
"TTC31","LOC107391884",-0.0212599432544129,"64427"
"TTC31","LOC107375681",-0.00933442201260725,"64427"
"TTC31","LOC107374142",0.000246138343581847,"64427"
"TTC32","ttc32",-0.460531247104245,"130502"
"TTC33","ttc33",-0.0818413107619783,"23548"
"TTC36","ttc36",-0.706171576370026,"143941"
"TTC37","ttc37",-0.396045528494452,"9652"
"TTC38","ttc38",-0.0476780816845845,"55020"
"TTC39B","LOC107396471",1.96289598979494,"158219"
"TTC39C","ttc39c",0.794812211174313,"125488"
"TTC4","ttc4",-0.180653097468813,"7268"
"TTC5","ttc5",-0.00815528756842431,"91875"
"TTC7A","LOC107375535",-0.487349725547833,"57217"
"TTC7A","LOC107375533",-0.304683441604004,"57217"
"TTC7B","ttc7b",0.132828810296969,"145567"
"TTC9C","ttc9c",-0.231901126208659,"283237"
"TTF1","ttf1",-1.28988713795482,"7270"
"TTF2","ttf2",-0.451325056841052,"8458"
"TTI1","tti1",-0.0193600982563186,"9675"
"TTI2","tti2",-0.0476780816845845,"80185"
"TTL","ttl",-0.315202564999107,"150465"
"TTLL11","ttll11",0.100036622014216,"158135"
"TTLL12","ttll12",-0.0251327996790347,"23170"
"TTLL4","ttll4",-0.943546293984983,"9654"
"TTLL9","ttll9",-0.225378052172996,"164395"
"TTPA","ttpa",1.90967060685093,"7274"
"TTPAL","ttpal",-0.0662987224027606,"79183"
"TTR","ttr",0.0584788033670127,"7276"
"TTYH2","ttyh2",1.35243465258724,"94015"
"TTYH3","LOC107389956",-0.199089894245735,"80727"
"TTYH3","ttyh3",1.42859381312211,"80727"
"TUBA1A","LOC107390154",-0.249593689604992,"7846"
"TUBA1A","LOC107387629",-0.105665111336202,"7846"
"TUBA1A","LOC107390365",-0.102826388952944,"7846"
"TUBA1B","LOC107390417",-0.0153189944548228,"10376"
"TUBA1C","tuba4a",-0.144417295588858,"84790"
"TUBA1C","LOC107391533",-0.501995825452498,"84790"
"TUBA1C","LOC107379067",0.000207961086924634,"84790"
"TUBA1C","LOC107392514",0.00045501463339413,"84790"
"TUBA4A","LOC107396539",-0.147236128597988,"7277"
"TUBB4B","LOC107386198",-0.303529859248337,"10383"
"TUBB4B","LOC107393497",-0.474592818010429,"10383"
"TUBB4B","LOC107392070",-0.0534710255005776,"10383"
"TUBB4B","LOC107397073",-0.333290207445996,"10383"
"TUBB4B","LOC107396128",-0.322353509202274,"10383"
"TUBB6","LOC107383143",-0.0173682697143965,"84617"
"TUBD1","tubd1",-0.352088937272175,"51174"
"TUBE1","tube1",-1.37383782245582,"51175"
"TUBE1","LOC107374464",-0.196505340888157,"51175"
"TUBG1","tubg1",-0.168754652824844,"7283"
"TUBGCP2","tubgcp2",-0.00974721654406452,"10844"
"TUBGCP3","tubgcp3",-0.587434800972644,"10426"
"TUBGCP4","tubgcp4",-0.238676988204089,"27229"
"TUBGCP5","tubgcp5",-0.00361678485973265,"114791"
"TUBGCP6","tubgcp6",0.572807334632869,"85378"
"TUFM","tufm",-0.350813180250918,"7284"
"TUFT1","LOC107394652",0.212353815983077,"7286"
"TUFT1","tuft1",0.0873129852022383,"7286"
"TULP4","tulp4",-0.0419576742874282,"56995"
"TUSC2","LOC107385136",-0.0394164949636012,"11334"
"TUSC2","tusc2",0.0304473464602295,"11334"
"TUSC3","LOC107391086",-0.145118677406254,"7991"
